State Name,Year,Accident Severity,Speed Limit (km/h),Driver Age,Driver Gender,Alcohol Involvement,Number of Fatalities
Karnataka,2021,Severe,54,41,Female,1,11
Kerala,2000,Minor,80,55,Male,1,5
Telangana,2004,Severe,86,20,Male,0,9
Telangana,2008,Severe,65,33,Male,1,10
Tamil Nadu,2004,Severe,93,32,Female,0,9
Karnataka,2005,Minor,109,42,Male,0,6
Maharashtra,2018,Minor,78,25,Female,1,10
Maharashtra,2007,Moderate,56,58,Female,0,8
Tamil Nadu,2009,Moderate,109,21,Male,0,9
Kerala,2010,Minor,48,49,Male,1,6
Maharashtra,2012,Severe,85,62,Male,1,13
Maharashtra,2019,Minor,45,52,Male,0,8
Andhra Pradesh,2003,Moderate,107,70,Male,0,9
Karnataka,2010,Severe,55,47,Male,0,9
Kerala,2011,Minor,68,56,Female,1,7
Telangana,2004,Minor,80,65,Male,0,5
Karnataka,2009,Minor,107,66,Male,1,10
Kerala,2024,Minor,101,47,Female,0,7
Maharashtra,2023,Minor,79,34,Male,1,10
Andhra Pradesh,2006,Minor,101,36,Male,0,7
Karnataka,2020,Minor,63,69,Female,0,7
Maharashtra,2008,Severe,45,48,Female,1,9
Kerala,2008,Severe,79,34,Male,1,10
Karnataka,2009,Moderate,109,19,Female,0,8
Telangana,2009,Minor,97,54,Female,0,6
Karnataka,2001,Minor,53,65,Female,0,3
Maharashtra,2003,Moderate,117,46,Female,0,10
Karnataka,2007,Moderate,84,47,Male,1,9
Telangana,2013,Severe,45,60,Female,0,9
Andhra Pradesh,2016,Minor,62,39,Male,1,10
Andhra Pradesh,2012,Severe,101,55,Male,1,14
Maharashtra,2020,Moderate,56,28,Female,1,10
Kerala,2023,Severe,109,50,Male,1,13
Maharashtra,2017,Moderate,67,36,Female,1,12
Andhra Pradesh,2017,Moderate,52,20,Female,1,9
Tamil Nadu,2012,Moderate,68,57,Female,0,8
Tamil Nadu,2007,Severe,84,39,Female,0,9
Karnataka,2011,Minor,59,35,Male,1,6
Telangana,2024,Minor,97,62,Male,0,7
Karnataka,2022,Moderate,120,47,Female,1,12
Tamil Nadu,2023,Minor,93,18,Female,1,11
Andhra Pradesh,2020,Moderate,103,37,Male,1,12
Karnataka,2000,Severe,91,66,Male,0,9
Maharashtra,2019,Moderate,82,22,Female,0,10
Telangana,2017,Moderate,57,29,Female,0,6
Maharashtra,2002,Moderate,93,28,Female,1,10
Telangana,2011,Severe,99,41,Male,0,10
Andhra Pradesh,2018,Severe,110,35,Female,1,13
Karnataka,2024,Moderate,40,25,Female,1,8
Telangana,2012,Moderate,76,46,Male,0,7
Maharashtra,2009,Minor,88,39,Female,1,9
Karnataka,2014,Minor,74,62,Female,1,9
Karnataka,2019,Minor,106,19,Male,1,10
Maharashtra,2001,Minor,74,40,Male,1,9
Tamil Nadu,2018,Moderate,48,33,Male,1,9
Telangana,2002,Moderate,76,61,Male,0,7
Maharashtra,2013,Minor,99,25,Female,1,9
Andhra Pradesh,2006,Severe,95,21,Male,1,10
Kerala,2007,Moderate,51,31,Male,0,5
Maharashtra,2010,Moderate,110,26,Female,0,9
Karnataka,2021,Moderate,110,28,Male,1,12
Karnataka,2019,Moderate,43,65,Male,0,8
Maharashtra,2005,Minor,100,55,Male,1,10
Kerala,2010,Severe,84,61,Female,0,9
Maharashtra,2016,Minor,89,68,Male,0,10
Kerala,2009,Moderate,89,33,Female,0,7
Kerala,2023,Minor,113,30,Male,1,8
Andhra Pradesh,2016,Moderate,87,53,Female,0,10
Telangana,2020,Minor,62,61,Female,0,6
Karnataka,2001,Severe,47,53,Male,0,7
Karnataka,2005,Minor,68,34,Female,1,6
Kerala,2024,Severe,82,31,Male,0,9
Karnataka,2004,Severe,92,46,Male,0,9
Tamil Nadu,2003,Minor,45,34,Female,0,5
Kerala,2001,Minor,63,18,Female,0,3
Karnataka,2011,Moderate,113,37,Female,0,8
Tamil Nadu,2002,Minor,53,50,Female,0,6
Andhra Pradesh,2005,Minor,91,19,Female,0,6
Karnataka,2023,Minor,109,34,Female,1,10
Tamil Nadu,2013,Moderate,43,40,Female,1,9
Maharashtra,2007,Minor,97,39,Female,0,7
Telangana,2020,Minor,118,18,Male,1,9
Maharashtra,2020,Moderate,76,29,Male,0,10
Tamil Nadu,2013,Minor,87,30,Female,0,6
Kerala,2002,Minor,78,31,Female,0,2
Kerala,2015,Severe,105,27,Male,1,10
Karnataka,2014,Moderate,52,29,Female,1,9
Maharashtra,2006,Minor,105,39,Female,1,9
Kerala,2014,Minor,99,35,Female,0,6
Kerala,2012,Moderate,80,56,Male,1,9
Maharashtra,2005,Minor,71,36,Male,1,9
Andhra Pradesh,2014,Severe,91,47,Male,0,10
Kerala,2016,Moderate,44,32,Male,0,6
Telangana,2003,Severe,106,56,Female,0,11
Tamil Nadu,2021,Severe,105,31,Female,0,11
Karnataka,2021,Moderate,117,26,Male,0,9
Kerala,2013,Moderate,91,22,Male,0,6
Telangana,2014,Severe,88,50,Male,0,11
Telangana,2011,Moderate,68,65,Female,0,8
Kerala,2018,Minor,77,22,Male,1,6
Andhra Pradesh,2021,Moderate,109,41,Male,1,13
Tamil Nadu,2009,Minor,47,25,Female,0,5
Karnataka,2005,Moderate,98,36,Female,1,9
Kerala,2024,Moderate,94,69,Male,0,9
Karnataka,2008,Severe,41,29,Male,1,8
Maharashtra,2001,Moderate,65,25,Female,1,8
Telangana,2003,Severe,102,25,Female,1,11
Telangana,2008,Minor,56,55,Male,0,6
Kerala,2014,Minor,98,37,Female,0,7
Kerala,2012,Severe,55,46,Male,0,7
Maharashtra,2019,Severe,97,58,Male,0,13
Andhra Pradesh,2007,Moderate,103,51,Female,0,9
Kerala,2018,Minor,89,35,Male,0,6
Telangana,2018,Moderate,65,18,Female,1,9
Karnataka,2024,Severe,56,28,Female,1,13
Tamil Nadu,2015,Minor,85,64,Male,0,11
Karnataka,2010,Moderate,107,61,Female,0,9
Andhra Pradesh,2009,Minor,89,52,Female,1,10
Tamil Nadu,2007,Minor,82,68,Male,1,9
Karnataka,2000,Severe,87,69,Male,1,11
Karnataka,2009,Minor,107,49,Female,0,6
Maharashtra,2017,Minor,58,68,Male,0,9
Andhra Pradesh,2002,Severe,64,59,Male,1,12
Telangana,2010,Moderate,111,33,Female,1,12
Maharashtra,2017,Minor,57,23,Female,1,8
Tamil Nadu,2002,Severe,90,26,Male,1,12
Telangana,2007,Minor,57,57,Female,1,6
Maharashtra,2013,Severe,97,39,Male,1,14
Andhra Pradesh,2005,Moderate,103,65,Male,1,11
Kerala,2014,Minor,110,25,Male,0,8
Kerala,2013,Minor,96,49,Male,0,5
Tamil Nadu,2006,Minor,56,43,Female,1,7
Kerala,2009,Minor,98,35,Female,1,8
Maharashtra,2014,Moderate,106,54,Female,1,12
Tamil Nadu,2009,Minor,54,69,Female,1,9
Telangana,2021,Minor,65,29,Female,1,7
Andhra Pradesh,2016,Severe,87,55,Male,0,13
Tamil Nadu,2018,Minor,53,51,Male,1,8
Telangana,2016,Moderate,120,21,Male,1,12
Tamil Nadu,2011,Minor,48,33,Female,1,7
Karnataka,2014,Moderate,46,41,Male,1,8
Karnataka,2011,Moderate,94,31,Female,0,7
Tamil Nadu,2024,Severe,51,34,Female,0,10
Kerala,2008,Minor,56,68,Male,0,5
Karnataka,2004,Minor,112,48,Male,0,6
Andhra Pradesh,2003,Minor,47,21,Female,0,4
Telangana,2011,Minor,81,67,Female,0,7
Maharashtra,2015,Minor,115,61,Male,0,11
Karnataka,2008,Moderate,76,51,Female,1,9
Tamil Nadu,2024,Moderate,59,55,Male,0,8
Kerala,2002,Severe,40,55,Male,0,7
Maharashtra,2020,Moderate,48,20,Female,0,9
Telangana,2002,Moderate,63,25,Male,0,6
Telangana,2017,Severe,73,29,Female,0,9
Karnataka,2016,Moderate,75,52,Female,0,8
Telangana,2009,Moderate,43,19,Male,1,8
Telangana,2001,Severe,68,70,Male,1,12
Kerala,2023,Severe,55,46,Female,1,10
Kerala,2010,Moderate,47,40,Male,1,8
Kerala,2023,Moderate,78,50,Female,1,10
Tamil Nadu,2002,Moderate,97,67,Female,0,11
Telangana,2022,Moderate,51,35,Male,1,8
Telangana,2022,Severe,83,57,Male,0,10
Telangana,2001,Minor,43,39,Male,1,5
Andhra Pradesh,2008,Severe,64,31,Male,1,13
Kerala,2018,Moderate,109,46,Male,1,10
Maharashtra,2001,Minor,106,62,Male,1,9
Karnataka,2018,Severe,78,32,Female,1,10
Maharashtra,2001,Moderate,63,32,Female,1,10
Tamil Nadu,2014,Minor,45,62,Female,0,6
Tamil Nadu,2023,Severe,111,21,Male,1,14
Telangana,2020,Moderate,72,53,Male,1,11
Maharashtra,2002,Moderate,87,22,Male,1,11
Telangana,2004,Severe,106,20,Female,1,11
Andhra Pradesh,2010,Severe,41,29,Male,0,7
Tamil Nadu,2023,Severe,77,37,Male,0,11
Tamil Nadu,2006,Moderate,79,61,Male,1,12
Maharashtra,2005,Moderate,95,37,Female,1,11
Tamil Nadu,2013,Minor,60,56,Female,0,6
Andhra Pradesh,2000,Moderate,74,56,Female,1,8
Andhra Pradesh,2016,Severe,114,18,Male,1,14
Andhra Pradesh,2016,Moderate,114,61,Male,1,13
Karnataka,2013,Minor,106,20,Female,0,6
Andhra Pradesh,2009,Minor,99,64,Female,0,8
Andhra Pradesh,2007,Severe,62,26,Female,0,7
Karnataka,2007,Severe,104,37,Male,0,11
Telangana,2013,Moderate,102,26,Male,1,10
Kerala,2006,Moderate,62,48,Female,0,7
Tamil Nadu,2005,Minor,81,63,Female,1,9
Andhra Pradesh,2003,Severe,103,45,Male,0,10
Tamil Nadu,2000,Moderate,105,52,Female,0,7
Maharashtra,2014,Moderate,120,57,Female,1,14
Tamil Nadu,2024,Minor,80,55,Female,1,11
Telangana,2014,Moderate,59,61,Female,0,7
Karnataka,2000,Minor,48,19,Male,0,2
Tamil Nadu,2019,Severe,96,20,Male,1,13
Tamil Nadu,2002,Severe,114,31,Male,0,10
Tamil Nadu,2022,Severe,56,34,Female,0,10
Kerala,2004,Severe,117,52,Female,0,9
Kerala,2004,Moderate,57,21,Male,0,5
Maharashtra,2003,Minor,102,64,Female,1,10
Karnataka,2016,Severe,111,47,Male,1,15
Tamil Nadu,2020,Minor,111,56,Female,0,8
Tamil Nadu,2019,Moderate,65,68,Female,0,8
Tamil Nadu,2013,Minor,111,31,Female,1,9
Tamil Nadu,2007,Moderate,111,65,Male,1,12
Kerala,2001,Moderate,117,44,Male,0,8
Telangana,2007,Minor,52,30,Female,1,7
Telangana,2000,Minor,56,37,Female,0,4
Maharashtra,2003,Moderate,65,66,Male,0,10
Andhra Pradesh,2018,Severe,45,66,Male,1,11
Karnataka,2004,Moderate,120,41,Male,1,9
Telangana,2004,Minor,43,27,Female,0,4
Tamil Nadu,2020,Moderate,46,24,Male,0,8
Telangana,2019,Severe,56,69,Female,0,9
Maharashtra,2023,Moderate,89,34,Male,0,10
Andhra Pradesh,2018,Minor,45,39,Female,1,10
Telangana,2011,Severe,69,61,Male,1,12
Maharashtra,2019,Minor,113,28,Male,1,11
Kerala,2000,Minor,95,59,Male,1,7
Andhra Pradesh,2006,Moderate,78,40,Male,0,7
Maharashtra,2016,Minor,53,39,Male,0,8
Telangana,2001,Severe,93,57,Male,1,11
Kerala,2010,Minor,61,64,Male,0,7
Maharashtra,2006,Minor,96,35,Female,0,8
Maharashtra,2016,Minor,80,62,Female,1,9
Telangana,2002,Moderate,49,43,Female,0,6
Andhra Pradesh,2021,Minor,41,65,Male,0,8
Kerala,2005,Minor,106,47,Female,0,6
Tamil Nadu,2021,Minor,87,30,Female,1,10
Karnataka,2010,Moderate,81,21,Female,0,6
Andhra Pradesh,2017,Severe,50,60,Male,1,11
Kerala,2017,Moderate,113,44,Male,1,11
Maharashtra,2021,Moderate,51,68,Male,0,11
Kerala,2009,Minor,53,57,Male,1,5
Karnataka,2004,Severe,69,27,Male,1,9
Telangana,2022,Moderate,99,61,Female,0,9
Karnataka,2022,Minor,116,45,Female,1,12
Tamil Nadu,2020,Moderate,69,38,Male,0,10
Tamil Nadu,2023,Moderate,77,69,Female,1,12
Karnataka,2021,Minor,114,28,Female,1,10
Andhra Pradesh,2014,Minor,104,37,Female,0,7
Andhra Pradesh,2020,Minor,86,70,Female,1,11
Maharashtra,2019,Severe,78,53,Male,0,13
Tamil Nadu,2022,Minor,88,36,Male,0,8
Maharashtra,2003,Moderate,112,69,Female,1,12
Tamil Nadu,2020,Minor,97,27,Male,0,9
Karnataka,2020,Minor,56,32,Female,0,6
Andhra Pradesh,2000,Minor,45,62,Male,1,6
Andhra Pradesh,2014,Minor,54,62,Female,1,8
Karnataka,2016,Minor,106,70,Male,0,8
Maharashtra,2018,Moderate,67,35,Female,0,9
Maharashtra,2013,Moderate,112,24,Male,0,10
Kerala,2018,Severe,83,47,Female,0,9
Tamil Nadu,2017,Minor,57,31,Female,0,5
Maharashtra,2001,Severe,71,54,Female,0,9
Karnataka,2005,Severe,108,58,Female,1,13
Maharashtra,2012,Minor,83,47,Female,0,8
Andhra Pradesh,2016,Severe,109,44,Male,0,13
Tamil Nadu,2005,Minor,102,66,Male,1,9
Telangana,2020,Moderate,115,54,Female,0,9
Kerala,2021,Minor,97,65,Female,1,10
Tamil Nadu,2004,Moderate,86,58,Male,1,11
Andhra Pradesh,2006,Moderate,56,34,Female,0,6
Andhra Pradesh,2000,Minor,78,47,Male,0,7
Andhra Pradesh,2012,Moderate,98,35,Female,0,8
Andhra Pradesh,2018,Moderate,46,20,Male,1,9
Karnataka,2021,Moderate,102,45,Female,1,11
Kerala,2000,Severe,96,54,Female,1,9
Telangana,2012,Severe,114,47,Female,0,9
Andhra Pradesh,2010,Severe,73,38,Female,1,11
Andhra Pradesh,2006,Severe,92,66,Female,1,12
Maharashtra,2019,Minor,105,37,Female,0,10
Kerala,2002,Minor,117,39,Male,1,10
Tamil Nadu,2024,Minor,87,53,Female,1,11
Kerala,2000,Severe,99,53,Male,1,9
Kerala,2007,Minor,82,38,Female,1,8
Telangana,2016,Minor,112,41,Male,0,8
Kerala,2012,Minor,43,38,Female,1,5
Telangana,2013,Minor,117,24,Male,1,9
Andhra Pradesh,2004,Minor,114,25,Male,0,7
Andhra Pradesh,2023,Moderate,91,39,Female,1,12
Karnataka,2021,Minor,71,39,Female,0,7
Telangana,2022,Moderate,90,47,Female,0,9
Telangana,2023,Severe,49,51,Female,1,10
Tamil Nadu,2005,Severe,51,46,Male,1,11
Maharashtra,2021,Minor,78,27,Female,1,10
Kerala,2005,Severe,119,22,Female,0,9
Tamil Nadu,2020,Severe,107,66,Male,1,14
Telangana,2007,Minor,49,56,Female,1,5
Tamil Nadu,2012,Moderate,112,51,Female,0,9
Karnataka,2017,Moderate,49,55,Male,1,9
Maharashtra,2022,Moderate,62,27,Female,0,8
Telangana,2003,Minor,116,26,Female,0,5
Telangana,2016,Moderate,52,49,Male,0,7
Kerala,2004,Severe,87,22,Female,1,9
Maharashtra,2002,Minor,83,52,Female,0,8
Karnataka,2003,Moderate,119,28,Female,1,9
Andhra Pradesh,2022,Minor,103,59,Male,1,11
Tamil Nadu,2004,Moderate,79,33,Female,1,9
Kerala,2013,Minor,45,44,Male,0,5
Telangana,2014,Minor,111,37,Male,0,7
Andhra Pradesh,2019,Severe,82,68,Female,0,10
Karnataka,2016,Severe,71,18,Male,0,7
Maharashtra,2005,Minor,88,43,Female,1,9
Tamil Nadu,2009,Moderate,113,28,Female,0,9
Kerala,2021,Moderate,58,32,Female,0,5
Telangana,2022,Severe,91,56,Male,0,11
Telangana,2015,Moderate,91,57,Female,0,8
Andhra Pradesh,2016,Moderate,73,65,Male,1,11
Andhra Pradesh,2013,Severe,98,35,Male,1,14
Tamil Nadu,2019,Severe,120,41,Male,0,12
Maharashtra,2011,Minor,44,45,Female,1,7
Karnataka,2008,Moderate,105,42,Male,0,7
Maharashtra,2014,Moderate,80,40,Male,0,9
Maharashtra,2011,Severe,73,28,Male,0,10
Maharashtra,2013,Minor,93,50,Male,0,10
Tamil Nadu,2021,Moderate,59,33,Male,1,10
Tamil Nadu,2017,Minor,93,53,Male,0,9
Karnataka,2019,Minor,105,40,Female,0,7
Maharashtra,2005,Minor,57,23,Male,1,8
Tamil Nadu,2003,Moderate,83,60,Female,0,9
Karnataka,2022,Minor,87,41,Female,0,8
Telangana,2011,Moderate,74,55,Female,1,11
Karnataka,2012,Moderate,118,59,Male,1,11
Maharashtra,2018,Moderate,78,23,Female,1,11
Kerala,2021,Moderate,42,27,Female,1,7
Maharashtra,2012,Minor,58,39,Male,0,9
Kerala,2011,Minor,57,40,Male,0,4
Karnataka,2019,Severe,44,22,Female,0,8
Telangana,2002,Moderate,94,45,Female,0,6
Telangana,2002,Moderate,52,26,Female,1,7
Tamil Nadu,2013,Moderate,73,56,Male,1,11
Telangana,2017,Minor,57,66,Male,0,6
Andhra Pradesh,2018,Severe,107,61,Male,1,14
Karnataka,2009,Minor,111,45,Female,1,9
Tamil Nadu,2016,Severe,82,42,Male,0,8
Telangana,2014,Minor,104,60,Male,0,9
Karnataka,2018,Moderate,80,55,Male,1,10
Maharashtra,2008,Minor,77,44,Female,1,9
Telangana,2003,Severe,77,41,Male,1,10
Kerala,2014,Severe,52,60,Female,0,5
Karnataka,2018,Minor,61,60,Female,0,6
Tamil Nadu,2015,Minor,68,63,Male,1,10
Maharashtra,2007,Minor,48,33,Male,1,10
Andhra Pradesh,2016,Severe,107,19,Male,0,12
Maharashtra,2020,Minor,56,19,Female,1,10
Telangana,2000,Moderate,76,22,Female,1,5
Kerala,2006,Minor,103,63,Female,1,7
Maharashtra,2020,Moderate,106,38,Female,1,14
Andhra Pradesh,2017,Moderate,43,27,Male,0,8
Tamil Nadu,2011,Moderate,79,59,Male,0,9
Karnataka,2015,Severe,55,35,Female,1,10
Kerala,2000,Minor,50,43,Female,0,3
Andhra Pradesh,2014,Moderate,65,37,Female,0,8
Telangana,2006,Moderate,111,58,Female,1,10
Telangana,2016,Moderate,104,53,Male,0,9
Telangana,2002,Minor,41,66,Male,1,7
Kerala,2010,Severe,84,38,Male,1,11
Maharashtra,2005,Severe,82,19,Male,0,10
Kerala,2005,Severe,42,63,Female,1,7
Telangana,2014,Severe,73,50,Female,0,9
Andhra Pradesh,2006,Moderate,119,40,Male,1,11
Karnataka,2010,Minor,104,56,Male,1,11
Karnataka,2016,Minor,103,48,Male,1,9
Kerala,2022,Moderate,46,21,Male,0,6
Telangana,2017,Minor,74,58,Male,1,8
Tamil Nadu,2021,Minor,61,20,Male,0,6
Kerala,2023,Severe,87,54,Female,1,12
Telangana,2020,Severe,71,70,Female,1,13
Maharashtra,2018,Severe,65,27,Male,1,13
Karnataka,2007,Minor,45,59,Male,1,8
Karnataka,2023,Severe,85,49,Female,1,12
Karnataka,2019,Minor,94,53,Female,0,6
Tamil Nadu,2007,Moderate,114,66,Male,1,12
Telangana,2020,Moderate,94,44,Female,1,11
Telangana,2010,Moderate,96,70,Female,0,9
Telangana,2020,Severe,102,66,Female,1,12
Telangana,2002,Minor,40,36,Female,0,3
Tamil Nadu,2022,Moderate,60,55,Female,0,9
Andhra Pradesh,2013,Minor,59,18,Female,0,5
Kerala,2008,Severe,112,43,Female,0,9
Kerala,2024,Moderate,68,63,Female,0,8
Telangana,2000,Moderate,82,30,Female,0,8
Maharashtra,2000,Moderate,84,52,Female,0,10
Karnataka,2011,Moderate,104,19,Male,0,9
Tamil Nadu,2010,Moderate,42,39,Male,0,7
Maharashtra,2020,Minor,59,56,Female,0,9
Maharashtra,2000,Moderate,120,45,Male,0,9
Telangana,2019,Severe,76,61,Male,0,11
Tamil Nadu,2011,Severe,77,19,Female,1,11
Kerala,2016,Minor,113,28,Male,1,9
Karnataka,2014,Minor,84,65,Female,1,8
Kerala,2001,Moderate,81,54,Male,0,7
Maharashtra,2017,Severe,85,43,Male,0,11
Karnataka,2015,Minor,99,45,Male,1,10
Andhra Pradesh,2003,Moderate,52,43,Female,0,7
Maharashtra,2007,Severe,70,34,Male,0,10
Kerala,2001,Moderate,107,20,Female,1,7
Kerala,2013,Minor,101,31,Male,0,5
Telangana,2024,Severe,88,33,Male,1,11
Kerala,2014,Moderate,57,66,Female,1,9
Tamil Nadu,2008,Moderate,114,68,Male,0,11
Maharashtra,2001,Minor,92,53,Female,0,7
Karnataka,2016,Moderate,57,45,Female,0,7
Kerala,2009,Moderate,90,45,Female,1,9
Telangana,2008,Moderate,80,70,Female,0,7
Telangana,2001,Minor,106,69,Male,0,7
Kerala,2023,Moderate,104,69,Female,0,8
Tamil Nadu,2018,Minor,45,42,Female,1,7
Telangana,2016,Minor,113,26,Female,0,7
Karnataka,2010,Moderate,76,28,Male,0,8
Maharashtra,2016,Severe,51,54,Male,1,13
Andhra Pradesh,2009,Minor,120,60,Female,0,9
Tamil Nadu,2017,Minor,41,62,Male,0,7
Telangana,2022,Moderate,92,38,Male,1,10
Maharashtra,2005,Moderate,64,19,Female,0,8
Andhra Pradesh,2015,Moderate,67,51,Female,0,9
Kerala,2017,Minor,84,59,Male,0,8
Kerala,2019,Minor,76,30,Male,1,9
Karnataka,2017,Severe,56,22,Male,1,10
Andhra Pradesh,2000,Moderate,108,28,Male,1,10
Kerala,2002,Severe,95,46,Female,1,8
Kerala,2014,Moderate,97,64,Male,0,8
Telangana,2019,Moderate,43,45,Male,1,9
Karnataka,2009,Severe,94,45,Male,0,9
Maharashtra,2020,Minor,88,22,Female,0,8
Kerala,2004,Moderate,77,37,Male,0,6
Tamil Nadu,2014,Minor,84,54,Female,0,6
Tamil Nadu,2022,Minor,69,56,Female,1,11
Maharashtra,2013,Minor,76,27,Female,0,8
Andhra Pradesh,2014,Minor,95,49,Male,1,10
Karnataka,2009,Severe,66,46,Male,1,10
Telangana,2023,Moderate,71,19,Female,1,9
Tamil Nadu,2008,Severe,50,18,Male,0,9
Tamil Nadu,2011,Moderate,97,37,Female,1,12
Maharashtra,2006,Moderate,116,18,Female,0,9
Andhra Pradesh,2004,Minor,74,21,Male,0,7
Andhra Pradesh,2024,Moderate,56,32,Female,1,10
Maharashtra,2023,Moderate,69,64,Female,0,10
Tamil Nadu,2009,Minor,57,47,Male,1,8
Karnataka,2024,Severe,69,23,Female,0,10
Tamil Nadu,2007,Minor,55,55,Male,0,6
Andhra Pradesh,2021,Moderate,114,18,Male,0,10
Telangana,2019,Moderate,93,24,Female,0,7
Tamil Nadu,2024,Severe,43,22,Female,1,10
Karnataka,2015,Minor,54,66,Male,1,9
Kerala,2011,Moderate,115,24,Female,1,9
Tamil Nadu,2008,Moderate,66,53,Male,0,8
Maharashtra,2009,Minor,43,20,Female,0,5
Kerala,2015,Moderate,74,29,Male,0,7
Maharashtra,2009,Minor,102,32,Female,1,10
Maharashtra,2008,Minor,105,37,Male,1,11
Maharashtra,2002,Minor,78,58,Female,1,9
Tamil Nadu,2018,Severe,67,38,Female,1,12
Andhra Pradesh,2010,Minor,73,49,Male,1,9
Kerala,2005,Moderate,72,29,Male,0,5
Karnataka,2005,Minor,89,54,Female,1,8
Andhra Pradesh,2014,Minor,99,57,Female,0,7
Tamil Nadu,2014,Minor,111,64,Female,1,11
Maharashtra,2012,Moderate,111,24,Female,0,9
Karnataka,2021,Minor,81,68,Male,0,8
Kerala,2004,Minor,67,62,Female,1,6
Andhra Pradesh,2013,Severe,114,48,Female,0,11
Telangana,2020,Moderate,66,18,Male,0,7
Andhra Pradesh,2001,Minor,40,28,Female,0,4
Karnataka,2022,Moderate,47,62,Male,0,9
Tamil Nadu,2011,Minor,85,51,Female,0,8
Kerala,2019,Moderate,63,36,Male,0,7
Karnataka,2013,Minor,79,28,Male,0,6
Maharashtra,2018,Minor,90,50,Female,0,9
Kerala,2023,Minor,63,50,Male,0,7
Andhra Pradesh,2019,Minor,61,25,Female,1,8
Karnataka,2014,Severe,113,62,Male,1,13
Andhra Pradesh,2019,Minor,107,25,Male,0,9
Andhra Pradesh,2023,Minor,47,51,Male,1,9
Andhra Pradesh,2016,Moderate,97,57,Female,0,11
Tamil Nadu,2024,Moderate,54,44,Female,1,10
Andhra Pradesh,2013,Minor,47,46,Male,1,9
Maharashtra,2022,Minor,81,31,Female,1,11
Maharashtra,2017,Minor,78,51,Male,1,11
Kerala,2021,Minor,74,62,Male,1,8
Telangana,2023,Minor,80,54,Female,0,7
Andhra Pradesh,2004,Minor,87,18,Male,0,7
Andhra Pradesh,2021,Moderate,117,26,Female,0,11
Karnataka,2011,Severe,110,69,Male,0,12
Tamil Nadu,2009,Moderate,83,27,Female,0,7
Telangana,2007,Minor,74,47,Male,0,6
Kerala,2005,Moderate,66,60,Male,1,9
Telangana,2024,Moderate,104,35,Male,0,10
Andhra Pradesh,2014,Severe,109,34,Male,0,12
Karnataka,2011,Moderate,105,23,Male,1,10
Tamil Nadu,2024,Moderate,110,28,Female,1,13
Kerala,2024,Minor,111,41,Female,1,8
Telangana,2005,Moderate,102,53,Male,1,10
Kerala,2011,Minor,119,50,Male,0,7
Andhra Pradesh,2014,Minor,68,50,Female,0,7
Kerala,2011,Minor,70,35,Female,1,6
Karnataka,2008,Moderate,103,22,Male,0,9
Kerala,2018,Moderate,92,48,Male,0,7
Maharashtra,2020,Severe,113,33,Male,0,14
Karnataka,2001,Minor,107,19,Male,1,9
Telangana,2012,Minor,64,26,Male,1,8
Tamil Nadu,2012,Severe,52,19,Male,1,10
Tamil Nadu,2007,Severe,120,54,Female,0,11
Andhra Pradesh,2012,Moderate,79,37,Male,1,11
Andhra Pradesh,2003,Minor,111,34,Male,1,8
Maharashtra,2005,Moderate,46,42,Female,1,9
Telangana,2005,Minor,71,36,Female,0,4
Tamil Nadu,2020,Severe,63,59,Female,1,13
Tamil Nadu,2011,Moderate,40,25,Male,1,9
Tamil Nadu,2011,Minor,86,69,Female,0,9
Tamil Nadu,2016,Severe,90,28,Male,0,9
Kerala,2006,Moderate,75,30,Female,0,4
Telangana,2014,Severe,66,30,Female,0,8
Karnataka,2023,Severe,109,26,Female,0,11
Karnataka,2016,Minor,81,22,Male,1,9
Maharashtra,2009,Minor,115,35,Female,1,10
Kerala,2022,Moderate,107,57,Female,1,11
Tamil Nadu,2019,Severe,109,69,Female,0,10
Tamil Nadu,2005,Severe,52,31,Male,0,8
Andhra Pradesh,2008,Moderate,64,51,Male,0,8
Andhra Pradesh,2014,Minor,61,39,Male,0,7
Maharashtra,2015,Minor,60,65,Male,0,8
Tamil Nadu,2020,Severe,54,50,Male,1,12
Maharashtra,2007,Moderate,106,41,Female,1,12
Kerala,2015,Moderate,76,46,Female,1,10
Karnataka,2004,Moderate,84,30,Male,0,6
Tamil Nadu,2017,Moderate,65,67,Female,1,11
Telangana,2019,Severe,120,44,Female,0,11
Kerala,2013,Minor,94,18,Male,0,5
Tamil Nadu,2001,Minor,89,24,Male,1,8
Telangana,2022,Moderate,74,21,Male,0,7
Andhra Pradesh,2022,Severe,80,27,Female,1,13
Maharashtra,2002,Minor,111,57,Male,0,7
Andhra Pradesh,2013,Minor,50,52,Male,0,6
Karnataka,2006,Minor,47,56,Male,1,8
Andhra Pradesh,2014,Minor,93,33,Female,0,6
Tamil Nadu,2016,Minor,40,44,Female,1,7
Telangana,2000,Moderate,59,37,Female,1,6
Andhra Pradesh,2008,Minor,73,27,Male,1,8
Tamil Nadu,2021,Moderate,96,62,Female,1,12
Karnataka,2013,Minor,52,50,Male,1,8
Telangana,2015,Minor,93,24,Male,1,9
Andhra Pradesh,2020,Moderate,92,59,Female,1,12
Maharashtra,2012,Moderate,91,61,Male,1,14
Maharashtra,2005,Minor,45,63,Female,1,8
Telangana,2021,Severe,75,39,Male,0,10
Maharashtra,2000,Minor,64,60,Male,0,7
Andhra Pradesh,2020,Minor,97,34,Female,0,9
